,Unnamed: 0,id,thumbnail,title,author,day,first_genre,second_genre,story,platform
10,,230,//dn-img-page.kakao.com/download/resource?kid=eU7B8/hy41IFMDi6/AsGvBExTEKYPI8jBddQa3K&filename=th1,은밀한 나의 동거인,"푸른새싹,김진희,꽃제이",목,로맨스,,"나른한 포식자처럼 느긋하게 핥은 수하가 고개를 기울이며 입술을 포개려 했다. 혜민은 최대한 상체를 뒤로 뺐다. 등줄기로 진땀이 흘러내린다. 
계속해서 들려오는 외부의 소음이 그녀를 불안하게 했다. 
절대로 들켜서는 안 된다. 제 인생의 안녕과 평온을 위해서라도 절대! 

“지, 집에서.” 

입술을 잘근 깨문 그녀가 협상안을 내놓듯 심상찮게 속삭였다.
그러자 시종일관 나른했던 그의 눈동자가 일견 빛난다. 

“집?” 
“응. 퇴원시켜 줄게. 그러니까…. 집에서.” 
“이어 나가자?” 

약오른 마음에 그의 어깨를 밀었다. 
하지만 결국 빠져나가지는 못했다. 

“싫어.” 

투명하게 젖은 입술에 몇 번이고 입맞춘 그가 
입꼬리를 휘어 올리며 다시금 몸을 겹쳐 왔다. 

“싫다고, 못 기다려. 여보.” 

송림대학병원 레지던트 4년차 송혜민, 
불쑥 찾아온 톱스타 이수하로 인해 인생막장의 위기에 처했다. 
은밀하고 아찔하며, 아득하리만치 사랑스러운 나의 동거인 이야기",카카오웹툰
11,,231,//dn-img-page.kakao.com/download/resource?kid=ZMCK0/hzwBkdAUiS/xVmW8v9USR53aOHerBgd01&filename=th1,황제궁 옆 마로니에 농장,"올차,정연",목,로판,,"'태양의 손'을 가진 농사 천재, 헤이즐 메이필드.
할아버지가 준 땅문서를 들고 설레는 마음으로 자신의 농장을 찾아가는데…

""그 '대단히 높은 신분의 집주인'이… 황제였어?""

위대한 브라타니아 제국의 젊은 황제 이스칸다.
완전무결한 황궁을 꿈꾸던 그에게 닥친 최대 위기.

""땅문서에 제 이름이 적혀 있는 한 누구도 저한테서 이 땅을 빼앗을 수 없어요!""

황궁 한가운데서 알박기라니요?
아침마다 코를 자극하는 거름 냄새.
일생일대의 숙적이 된 소녀는 황제의 친구들까지 슬금슬금 포섭해나가는데…

""더는 좌시할 수 없다. 이건 황제에 대한 명백한 도전이야!""
--------------------------------
*매주 수요일 22시에 연재됩니다.*",카카오웹툰
12,,232,//dn-img-page.kakao.com/download/resource?kid=1wvdf/hzwBkk2OCU/rMJmqBGhKHGgQdhP1Jmbv1&filename=th1,재앙급 영웅님이 귀환하셨다,"HEATS(REDICE STUDIO),이범근(REDICE STUDIO),산지직송",목,소년,,"지상에 최강의 영웅이 있었다.

“하지만 죽었잖아. 우리가 죽인 놈이 어떻게 돌아와?”
“그러게. 돌아올 수 있으면 한번 돌아와 보라지.”

그런데 20년 만에 진짜 돌아와 버렸다?

“뭘 그리 놀래? 왜. 양심에 찔릴 짓이라도 하셨나?”

이 XX들. 가만 안 둔다.",카카오웹툰
13,,233,//dn-img-page.kakao.com/download/resource?kid=cHPLK5/hzacd1W9Wo/lA2ENJJOoT71CUfbSp5YR0&filename=th1,남편을 내 편으로 만드는 방법,"시루,냥이와 향신료",목,로판,,"판타지 소설 속 남편의 손에 죽는
악역 조연, ‘루드베키아’가 되었다.

이 세계의 망할 아버지는 내 정략결혼 상대를 또 물어왔다.
문제는 그 상대가 바로 날 죽이게 될 남편이라는 것!

일단은 살길을 찾아야 한다.

북부 사람들에게 최대한 무해하게 보이면서
원작에서 내가 죽일 남편의 여동생도 지키고,
남편에겐 사랑에 빠진 척하면 목숨은 살려주지 않을까?

“전 당신한테 반해버렸어요!”

그러니까 제발 살려줘!",카카오웹툰
14,,234,//dn-img-page.kakao.com/download/resource?kid=DRaQo/hyZ8w5cVbW/Xzk4xMeVUCORt7Ac69aEC1&filename=th1,딸 바보가 되었습니다,"SAYAN,기우",목,드라마,,"25살 백수 무능력자 이주원.
어느 날, 아빠가 되었다.

""아빠아..?""

그런데... 딸이 너무 귀엽다.

[채널 연두튜브 운영] [키즈튜브] [힐링] [육아] [성장]",카카오웹툰
15,,235,//dn-img-page.kakao.com/download/resource?kid=wiZ5e/hzaceAgNNM/sLnnkazva9V6sye2I0mMD0&filename=th1,8서클 마법사의 환생,"스튜디오 이너스,자리",목,소년,,"대륙을 통일한 구국의 영웅이자 
8서클의 대마법사 헨리 모리스! 

친우였던 선대 황제가 죽은 뒤 
아들인 현 황제가 귀족의 꼭두각시가 되면서 
반역죄로 몰려 어이없이 처형을 당하게 된다. 

그리고 모든 것의 끝이라는 죽음을 맞이한 그 순간! 
'헨리'라는 같은 이름을 가진 약해 빠진  
어느 검사의 몸으로 되살아난다. 

""이번 생에 내가 할일은 정해진 것 같군. 
8서클 대마법사이자 소드마스터가 되는 거야!"" 

지옥에서 돌아온 헨리의 화려하고 잔혹한 복수극이 지금 시작된다!!!",카카오웹툰
16,,236,//dn-img-page.kakao.com/download/resource?kid=RoCDO/hzwBhhGMkW/pCrkqIQLKZ13qUHdmNBww0&filename=th1,빌어먹을 환생,"키키,박정열,목마",목,소년,,"마왕을 없애기 위해 용사와 함께 모험을 하던 하멜. 
마왕과의 대결 직전 용사 베르무트 라이언하트를 구하고 대신 죽음을 맞이하게 된다. 

그리고 300년 후. 

하멜은 용사의 머나먼 후손인 유진 라이언하트로서 환생한다. 
죽기 전의 육체보다 월등한 성능을 가진 천재로서. 

전생의 경험을 토대로 더 뛰어난 육체에 맞춰 폭발적인 성장을 하는 유진. 
전생에 이루지 못한 마왕 토벌을 위해 유진은 쉼없이 자신을 단련하며 이루지 못했던 목표를 향해 다시 나아간다.",카카오웹툰
17,,237,//dn-img-page.kakao.com/download/resource?kid=lkOY6/hzhOfSaR8s/Sgjeqz1qicZI2r9CVbWIMK&filename=th1,신마경천기,"곰국,일황",목,무협,,"‘평생 협의를 외치셨던 분이 이리 가셨습니까…!'

금지된 마공을 익혔다는 누명을 쓰고 죽임 당한
창존문의 계승자와 제자 혁운성.

정파의 위선자들에 의한 비참하고 억울한 죽음…  

운성이 죽음을 맞이하는 순간, 
창존문의 신물이 빛을 발하며 새로운 인생이 주어진다. 

바로, 마교 수련생 구백 호로서의 인생이! 

정파와 마교, 두 개의 정체성.
그러나 목표는 하나, 복수뿐! 

운명을 받아들이고 원한을 되씹으며 운성은 무공을 쌓고
그렇게 복수의 시간도 차츰 다가오는데….


마교를 장악하고 정파의 위선자들을 처단하라!
생사를 건 난관 속에 성장하는 구백 호 운성의 복수 활극! 

일황 작가의 인기 무협 소설 <신마경천기>의 웹툰화.

************************************************

[표지 및 로고 디자인] 이승욱

************************************************

웹툰 [신마경천기]는 매주 목요일, 주1회 연재됩니다.",카카오웹툰
18,,238,//dn-img-page.kakao.com/download/resource?kid=fhAOt/hzmU1ucGko/dLPMISpdwGGfXNoF44MIW0&filename=th1,황제의 외동딸,"리노,윤슬",목,로판,,"아리아드나 레르그 일레스트리 프레 아그리젠트.

겁나 긴 이름으로 시작한 새로운 내 인생
그러나 대체 이건 무엇이란 말인가.

나름 귀한 신분으로 태어났음에도 
태어날 때부터 온갖 동정 어린 시선은 다 받고 태어났으니
그 이유는 단 하나
바로 내 아버지라는 작자 때문이었다.

아버지가 미친놈이시라면서요?

반역으로 피로 얼룩진 옥좌에 올라선 반왕,
대륙을 공포로 몰아넣은 희대의 폭군.
……나 과연 살아남을 수는 있을까?

이 황제는 아주 위험한 생물입니다.
하지만 지금은 내 아빠죠. 아, 나!

**********************************************

소설에서 풀지 못했던 못 다한 이야기가
지금 여기에서 펼쳐집니다!


[로고 및 표지 디자인] 디자인그룹 헌드레드

************************************************

웹툰 [황제의 외동딸]은 매주 목요일, 주 1회 연재됩니다.",카카오웹툰
19,,239,//dn-img-page.kakao.com/download/resource?kid=EAxG2/hzwBnIDavi/dMk7vIKUcSwK8Q964YLrzK&filename=th1,그냥 악역으로 살겠습니다,"대전환,베베,김다함",목,로판,,"책 속 악역, 공작 영애에 빙의했다!
감히 여주인공을 죽이려한 살인미수범이 이 몸의 주인이라고?

기왕 이렇게 된 거 조용한 곳에서 놀고먹으며 막 살자! 고 생각한 것도 잠시.
벌로 쫓겨난 북방의 이곳은 너무너무너무 추웠다.
얼어 죽기 전에 불꽃의 대악마를 불러내 벽난로에 불을 지폈는데…

…쟤 왜 안 돌아가? 할 일 다 했으면 가야 하는 거 아냐?!
불 피우려다 악마와 종신계약 한 것도 당황스러운데 욕구 해소(?)까지 책임지라니!

대형 멍멍이 악마님과 부스러기 악역 영애님의
티격태격 로맨스 <그냥 악역으로 살겠습니다> ",카카오웹툰
21,,241,//dn-img-page.kakao.com/download/resource?kid=bNTnBx/hzwBrramTf/nyq8k4XfO91cR7OmKoK3QK&filename=th1,육식주의 헌터,"프로디파이,연우솔","목, 일",소년,,"[매주 목, 일요일 업데이트]

전 세계적인 마물들의 등장으로 수십억 인구가 죽은 대재앙.
가까스로 살아남은 생존자 중 일부는 마물들에게 대적할 수 있는 ‘각성자’가 되었고, 그렇지 못한 일반인과는 넘을 수 없는 벽이 존재했다.

각성자들의 마물 토벌을 안내하는 일반인 길잡이 김선우.
각성자의 죽음 앞에 선 그의 머릿속에 목소리가 들려온다.

""죽여.""
""죽이고 힘을 빼앗아!""",카카오웹툰
22,,242,//dn-img-page.kakao.com/download/resource?kid=DUbGE/hzCs9ROcTG/tbfGKqwoF3CAK9WSf8XWOK&filename=th1,사신표월,"목인,INKYO,우각",목,무협,,"강호 가장 깊은 곳에 그가 있다.
두 눈 부릅떠라. 심연으로 끌려가지 않으려면.",카카오웹툰
1,,245,//dn-img-page.kakao.com/download/resource?kid=bh4PB5/hzCtaQSA3X/WexHqoMmL2KeeNPSxklKv1&filename=th1,전쟁광 남편의 아이를 빼돌렸다,"깜자,겨울잎",금,로판,,"한 달 후면 딸과 함께 남편 손에 죽는 악녀가 나라고?

전생을 자각하면서 그간의 악녀 인격에서 깨어난 노엘. 
하지만 개과천선 하자마자 닥쳐온 현실은 무섭기만 하다. 
이 세계가 자신이 전생에 읽은 소설 속이며, 
한 달 후면 딸과 함께 남편에 의해 죽기 때문.

남편인 루퍼트 아이넬 후작은 유명한 전쟁광이자  
저주에 걸려 주기적으로 살생을 저질러야 하는 남자이기에
이대로면 소설 속 전개대로 그의 손에 쓱싹당하고 말 것이다. 

내가 변했음을 알리자! 루퍼트와 친해지자! 

노엘은 어린 딸과 살아남으려면 이 방법뿐이라는 생각에
열심히 루퍼트 주위를 맴돌기 시작한다. 
하지만 명성 자자한 악녀의 변신은 오해만 불러 일으키고... 

세상에서 개과천선이 제일 쉬웠지만
살아남기가 제일 어려운 노엘의 서바이벌, STRAT!",카카오웹툰
2,,246,//dn-img-page.kakao.com/download/resource?kid=dteRzY/hzwBpGAxpD/Al437v8aDUThHVw0sd2A7k&filename=th1,악역의 엔딩은 죽음뿐,"수월,권겨을",금,로판,,"역하렘 공략 게임의 악역, 
에카르트 공작가의 하나뿐인 공녀이자 입양아
페넬로페로 빙의했다. 

그런데 하필 난이도는 극악! 
뭘 해도 엔딩은 죽음뿐! 

‘진짜 공녀’가 나타나기 전에
여주의 어장 중 한 명을 공략해서 살아남아야 한다.

사사건건 시비를 거는 오빠 1, 2.
모든 루트가 죽음으로 이어지는 미친 황태자.
여주바라기 마법사와 충직한 노예 기사까지!

‘일단 가망성 없는 놈들은 바로 버리자.’

“그동안 제 주제를 잘 몰랐어요.
앞으로는 쭉, 신경 쓰실 일 없이,
쥐죽은 듯 살겠습니다.”

근데 왜 자꾸 선을 그을수록 호감도가 오르는 거야?!
악역 페넬로페의 미친 역하렘 공략 게임 생존기!

==============================

[표지 및 타이틀 로고 디자인] 디자인그룹 헌드레드",카카오웹툰
3,,247,//dn-img-page.kakao.com/download/resource?kid=ppll5/hy41PyfG8f/Z7WVcaM20ZaukRwXqVGk01&filename=th1,화홍,"서윤영,원작 소설 이지환",금,로맨스,,"<1부>
단국의 고고하고 잘난 ‘욱제’ 전하, 어리고 못난 ‘소혜’ 아씨를 중전으로 맞이하였도다. 
허나 욱제 전하, 잉첩인 ‘희란’만 어여삐 여기고, 
조강지처 소혜 아씨, 소박만 주는구나. 
외롭고 힘든 궁궐 생활 홀로 버텨내던 중전마마, 
이제 회임할 수 있는 진짜 여인이 되었으니! 
어느 순간 욱제 전하의 눈길이 중전마마에게로 향하는 것인데ㅡ
두 지존마마, 과연 귀한 사랑의 결실을 이룰 수 있을 것인가? 

로맨스 장편 소설의 대가 이지환 작가의 원작 [화홍]이 
본격 궁중 로맨스 만화로 재탄생!!! 

------------------------------------------------------------------------------------------

<2부>
욱제 전하와 소혜 마마 슬하 
네 분의 왕자님과 두 분의 공주를 두셨으니, 
이는 단국의 큰 복이라~ 
장성하시어 세자빈을 맞이할 보령되신 단국의 세자저하, 
예전부터 맘에 품었던 처자 ‘연희’ 아씨 계셨으나 
연희 아씨 성정 보통 아니라. 
세자빈 되겠노라 저하와 약조해두곤 도망치기 일쑤로구나. 
겨우겨우 세자빈 간택은 되었으나 
간택된 날조차도 궐 담 넘겠다 아둥바둥하던 연희 아씨, 
미리 아씨를 기다리고 있던 세자저하에게 보쌈당해버리니! 
그 밤에 세자저하와 연희 아씨 과연 무슨 일이 있었으려나~?!

더욱 화려하고 더욱 색(色)스러워진 <화홍> 2부! 
각양각색 스타일의 구중궁궐 연애담을 지금 만나보세요~",카카오웹툰
5,,249,//dn-img-page.kakao.com/download/resource?kid=UiMC0/hzb7z2M96q/lKHwBI4t3Qel7zPJJ2hKGK&filename=th1,백작가의 망나니가 되었다,"별나래,PAN4,유려한",금,드라마,,"눈을 떠보니 소설 속이었다.
그것도 망나니로 유명한 백작가의 도련님 몸으로….
그리고, 소설 속에서 나를 박살 냈던
막강한 주인공 최한이 곧 여기로 온다.",카카오웹툰
6,,250,//dn-img-page.kakao.com/download/resource?kid=23gTu/hzCs9YyXnC/BxuKutpdSrpD7K5NYmHNDk&filename=th1,사생아 공주로 살아남기,서결,금,로판,,"“어리다고 무시하지 마! 나, 이래 봬도 인생 10회차야!”

나는 적국의 핏줄로 오해받아
아홉 번의 죽음과 회귀를 겪은 비운의 사생아 공주다.
그런데 뭐? 내 친부가 마왕을 물리친 전쟁 영웅이자 
대륙 최강의 성기사 파에온이었다고?!

그는 공주님과 금단의 사랑으로 날 낳고는 방치했다. 
“공주님, 저희는 앞으로 자주 뵐 일이 없을 겁니다.”

이번 생에는 절대 죽을 수 없어!
혹독한 왕궁에서 살아남기 위해, 이 발칙한 애비를 이용하고 버리기로 했다.

“…파파라고 부를래요.”

그러나 이 바쁜 인생에 댕댕이처럼 따라붙는 기사들과 
또… 이 왕자님은 뭐야?

""아샤, 넌 누구와도 약혼하면 안 돼. 
우린 하룻밤을 함께 한 사이잖아.""

금단의 사랑을 저질러버린(?) 성기사 아빠,
금단의 사랑을 저지르려 하는(!) 적국의 왕자님.
이들 사이에서 공주님은 자신의 운명을 바꿀 수 있을까?",카카오웹툰
7,,251,//dn-img-page.kakao.com/download/resource?kid=bx4V5N/hzCs70pOLl/whEFlk3o66hWhoK59KYBlK&filename=th1,주인공의 구원자가 될 운명입니다,"도담,팀 해피게리,은소로",금,로판,,"아버지에게 실험을 빙자한 학대를 당하던 중 전생의 기억을 떠올렸다.
그리고 깨달았다.
자신이 전생에 봤던 판타지 소설 속 세계에서
소설이 시작하기도 전에 죽는 단역으로 태어났다는 것을.
아리아드네는 침착하게 생각했다.
망했다. 그것도 아주 세계 단위로 망했다.

'이 소설, 배드 엔딩인데.'

이 10권짜리 먼치킨 판타지 소설의 결말은,
주인공의 실패와 세계 멸망이었다.

'주인공이 회귀하면 배드 엔딩 확정이라니, 뭐 이딴 소설이 다 있어!'

결말을 바꾸려면 세계도 구하고 주인공도 구하고 동료들도 구해야 한다.
하지만, 그녀가 가장 먼저 구해야 할 사람은.

""절 데려가 주세요, 외할아버지!""

학대당하다 16살에 죽을 운명인 자기 자신이었다.",카카오웹툰
8,,252,//dn-img-page.kakao.com/download/resource?kid=bPMW0z/hzb7tvdzvl/PW2ekvi5vdbqA5xr9rHH70&filename=th1,비뢰도,"오주,Awin,검류혼",금,무협,,"홀로 길러주신 아버지를 돌림병으로 잃고 10세의 어린 나이에 혈혈단신이 된 비류연.
조각가였던 아버지에게 배운 기술로 부모님의 조각상을 만들어 두 분의 묘 앞에 세워두는데,
지나가던 노인이 그걸 보더니 자신을 사부로 삼으면 천하제일 무공을 가르쳐주겠다고 한다.

수상쩍지만 달리 갈 곳도 없고, 그럴듯해 보이는 무공에 혹해 비류연은 그를 따라가고 마는데…

그날 이후 비류연을 길러준 것은 팔할이 바람이었다.

오늘 하루는 좀 편안했으면 좋겠다는 바람!
사부가 더 늙으면 울 때까지 구박해주겠다는 바람!
아니 다 필요 없고 여기서 탈출하고 싶다는 바람!
하늘이여 저한테 왜 이러세요 제발 살려주세요… 하는 바람!

하늘이 비류연의 바람을 들어준 것일까.
무식한 가사노동과 피골상접 과로사를 야기할 것 같던 돈벌이로 점철된 삶 속에서
깨알같이 사부 몰래 힘을 비축하던 비류연은 드디어 어느 날 깨닫는다.

‘오늘이 바로 그날이다!’

사부를 따돌릴 꿀떡(?)을 던져놓고는 무한한 용기를 발휘해 묵금과 비뢰도까지 다 들고 튄 비류연.

혹자는 강호를 두고 시산혈해 위에 암투로 쌓아올린 백척간두의 세계라고 하나,
비류연에겐 드넓은 꿀 천지에 온실 속의 화초들이 노니는 안락한 신세계로만 보였는데…!

비류연의 행복은 과연 언제까지 갈 것인가!

----------------------------------------------------
웹툰 <비뢰도>는 매주 금요일, 주1회 연재됩니다.",카카오웹툰
9,,253,//dn-img-page.kakao.com/download/resource?kid=ddrgS/hyLjfQWY6S/D26IDY6gJ1ZWbadeOQTUnK&filename=th1,두 번 사는 랭커,"농농,사도연",금,소년,,"5년 전 사라진 쌍둥이 동생을 잊고 살던 연우.
어느날 그에게 동생의 유품인 회중시계가 돌아왔다.

그리고 그 속에 숨겨진 일기장.

'형이 이 일기를 들을 때 즈음이라면 나는 이미 이 세상 사람이 아니겠지.'

여러 차원과 우주가 교차하는 세계에 놓인 태양의 신 탑, 오벨리스크.
그리고 그곳에 오르다 배신당해 눈을 감아야 했던 동생.

모든 걸 알게 된 연우는 동생이 남겨 둔 일기와 함께 탑을 오르기 시작한다.

'오늘부터 난. 차정우이다.'",카카오웹툰
10,,254,//dn-img-page.kakao.com/download/resource?kid=bfiadg/hzCteMsiRm/ZLSQyFIXKxfuyuhI1YHj2k&filename=th1,악녀 황후님이 날 너무 좋아해,"표류,Rana",금,로판,,"아름다운 미모로 인해 악녀 황후의 질투를 받다 끔살 당하는 평민 시녀 엑스트라… '샤를리즈'로 환생했다.

그나마 다행인 건, 아직 다섯 살 밖에 되지 않았다는 것!

원작이 시작하기 전까지 황제와 황후를 잘 피해 다니기로 결심했는데……


""샤를, 황제 폐하는 뭐라고?""
""에비지지에요.""

""샤를은 세상에서 내가 제일 좋지?""


그 악녀 황후님께서 나를 너무 좋아하시는데…?",카카오웹툰
11,,255,//dn-img-page.kakao.com/download/resource?kid=b8hI1x/hzb7swbmpd/m90Ny4FLCV7IKHf1ZYF1x1&filename=th1,연록흔,"웹툰 이도경,원작 한수영",금,로맨스,,"수배자인 아버지 밑에서 남장을 한 채로 자라난 소녀, 연록흔!
황제 시해죄로 참수 위기에 처한 아버지를 구하기 위해 궁으로 떠난다.

아버지를 죽이고 황제의 자리에 오른 무소불위의 냉혈한 황제, 가륜!
처형장에서 아비를 구하기 위해 뛰어든 록흔을 만나게 되는데...


""소년, 네 인생을 내게 다오. 대신 네 아비를 구해주지.""


록흔은 아버지를 살리기 위해 성별을 숨긴 채, 황성에 입성한다.
과연, 록흔은 여자임을 들키지 않고 황제의 곁을 지킬 수 있을까?


거대한 운명의 소용돌이 속, 애틋한 사랑이 시작된다!",카카오웹툰
12,,256,//dn-img-page.kakao.com/download/resource?kid=bgTG0b/hzmU28zDdy/7dYB2qbR48GUAE23AqP7L1&filename=th1,그 오빠들을 조심해!,"민이영,플루토스",금,로판,,"7살에 어머니를 여의고 에른스트 공작가에 입양된 하리.
에른스트의 삼 형제에게 갖은 핍박을 받아왔지만
 시집을 가게 되면서 드디어 피눈물 나던 생활을 끝내게 되었다.

그런데 웬걸?
자다 일어났더니 지옥 같던 어린 시절로 돌아온 게 아닌가! 꿈인가?!

흥, 당장 깰 꿈이 아니라면
이제는 나도 눈치 안보고 맘대로 살거야!

하리는 그렇게 삐뚤어지기로 결심했다.",카카오웹툰
13,,257,//dn-img-page.kakao.com/download/resource?kid=bb3aEE/hzp2gPspEY/q0AmFQpS2kp7dr94WiKQS1&filename=th1,백작가의 사생아가 결혼하면,"문명인,랏슈",금,로판,,"""공작가와 결혼해라, 라리트 브루마이어.""

천대받고 구박받는 인생인 백작가의 사생아 라리트.
그녀는 태생부터 고귀한 이복언니를 대신하여,
전쟁터에서 죽어버린 유령 공작가에 시집가게 된다.

다만, 라인하라트 공작가는 반역죄로 인해 모든 재산이 압류되었으며,
대신 신부로 가게 된 라리트가 향한 곳은 황실의 넒은 아량으로
남겨진 외딴 산속에 있는 낡은 별장이다.

하지만 평생 눈칫밥만 먹던 라리트에게 결혼은 절호의 기회!
지긋지긋한 집을 떠나 드디어 생긴 나만의 집!

창창한 홀로서기 라이프가 시작되나 싶었지만,
늦은 밤, 죽은 줄 알았던 남편이 살아 돌아오는데...?

웹소설 <백작가의 사생아 결혼하면> 웹툰화☆",카카오웹툰
14,,258,//dn-img-page.kakao.com/download/resource?kid=QbxY3/hzp2fbZB3k/nKZYj0Sx5btevFaG3iR0Y0&filename=th1,괴물 황태자의 아내가 되었습니다,"하과,꿈결나무",금,로판,,"[피폐물 남주로 성장할 예정인 작은 토끼가 자꾸만 나를 붙잡는다]

저주에 걸린 괴물 황태자 ‘블레이크’의 아내 ‘앤시아’로 빙의했다. 
앤시아는 결혼 첫날 황태자의 얼굴을 보고 자살해서, 블레이크에게 커다란 트라우마를 남긴 인물이다.
하지만 나는 죽지 않았고, 괴물 황태자를 떠날 생각도 없었다.
그런데 명색이 19금 피폐 소설의 서브 남주인데, 원작에서 퇴폐미를 뿜어내던 맹수였던 것과 달리 순진한 토끼 같다.
와랄랄라 귀엽게 보살펴 주고 있는데, 가끔 맹수의 이빨이 보이는 것 같다.

착각이겠지…?

괴물 황태자의 저주를 풀 수 있는 건 오직 여주인공인 다이애나뿐이다. 
내 역할은 이 어린 소년이 상처받지 않도록 지켜주다가, 때가 되면 물러나는 것이다.
그런데….

“앤시아, 나를 떠나지 마!”

이 작은 토끼가 자꾸만 나를 붙잡는다.",카카오웹툰
15,,259,//dn-img-page.kakao.com/download/resource?kid=GIBY2/hzacflAkFw/NaWKGoijdzbliPLOeQ0K10&filename=th1,서울역 네크로맨서,"신지훈,지성웅,진설우",금,소년,,"20년 전. 
알 수 없는 이유로 아르펜 행성으로 소환된 '강우진'.
미약한 그는 잔학한 몬스터들 틈에서 살아남았고, 마침내 '만렙의 네크로맨서'로 성장했다.

그의 등장으로 아르펜의 모든 살아있는 존재들은 공포에 떨었고, 죽은 자들은 그에게 경배했다.
분수를 모르고 그에게 칼을 겨눈 자들은 싸늘한 주검이 되어 그 피로 대지를 적셨다.

그리고 아르펜으로 소환된 지 20년째 되던 날,
그토록 돌아가고 싶었던 지구로 향하는 포탈이 열린다!

그런데..

[과천역 1번 출구 던전에 입장하셨습니다.]

""뭐지? 어째서 지하철역에서 몬스터가..?
왜 또 시간은 5년밖에 안 지난 거야?""

의문이 채 해결되기도 전에 서서히 지구를 옥죄어 오는 거대한 적.
트라넷과 그의 수하들.

""이 X끼들. 아주 뒤지려고 여길 쳐들어와?""

절체절명의 지구, '만렙의 네크로맨서'의 분노가 세상을 구한다!",카카오웹툰
17,,261,//dn-img-page.kakao.com/download/resource?kid=4r8mE/hzb7wewSAZ/0rwKBbvObdTpDtWUeo03x1&filename=th1,아빠가 너무 강함,"모다인,개벽S",금,소년,,"재능도 없고 어리바리한 말단 공무원이 천마가 되어 돌아왔다.

무림에서 숱한 고난을 겪은 뒤, 남은 삶은 평범하게 살겠다고 다짐했는데...

""아빠가 되어 주세요. 제가 졸업할 때까지만.""

팔자에도 없던 딸이 생겨 버렸다?",카카오웹툰
18,,262,//dn-img-page.kakao.com/download/resource?kid=cYBze/hzp2hu1KyE/vgqCFQdO3E13Ex0sFxvYy1&filename=th1,시한부라서 파업했는데,"시얌,리새,메나닉",금,로판,,"“영애는 앞으로 한 달밖에 사실 수 없습니다.”

아, 그런가요?
그러면‘제국의 백목련’,‘사교계의 꽃’전부 파업합니다!
아버지와 오라버니들도 더 이상 제게 딸 노릇 기대하지 마세요. 애초에 남처럼 여기셨잖아요?
이젠 그런 귀찮고 복잡한 것들을 하고 살기엔 제 수명이 한 달밖에 안 남아서요!

독립해서 집도 사고,
친구도 사귀고,
고백도 했는데,

사실... 시한부가 아니었다?!?!",카카오웹툰
20,,264,//dn-img-page.kakao.com/download/resource?kid=egoIi/hzb7rXRYkV/3WUfUlbHtgyLKjne9eBO8k&filename=th1,SSS급 죽어야 사는 헌터,"네이다,Bill K,신노아",금,소년,,"F급 말단 헌터 ‘김공자‘.
랭킹 1위 ‘염제‘를 부러워하던 어느 날, 무려 S+급 스킬을 얻는다.
하지만 기쁨도 잠시, 어째 스킬 내용이 이상하다?!

상대의 스킬 중 1개를 복사한다,까지는 좋은데…

""뭐? 내가 죽어야만 발동된다고?!""

죽어야 사는 헌터의 인간찬가 <SSS급 죽어야 사는 헌터>",카카오웹툰
21,,265,//dn-img-page.kakao.com/download/resource?kid=biPQas/hzwBoAHVw6/XgxKenkdL2afZrUEiwOpqk&filename=th1,폭군의 비서관이 되었습니다,"제이,기오,이인혜",금,로판,,"비서관으로 살다 퇴사 날 밤에 본 소설의 엑스트라, ‘로잘린 베리트’에 빙의했다. 
이왕 자작가 딸로 빙의한 거 죽을 때까지 적당히 호의호식 좀 누리다가 가려고 했는데
눈치 없는 오빠가 폭군의 비서관이 된다고?

죽기 싫어서 한 폭군의 비서관, 근데 역시 경력직 신입은 일처리가 다르지.
5년 하고 나니 나 없어도 잘 돌아갈 것 같다. 
그만두고 인생 한 번 즐겨볼까?

“그만 두겠습니다.”

“죽고 싶어?”

폐하, 가는 사람 안 잡고 오는 사람 안 막으면서
나한테는 왜 그래요?",카카오웹툰
22,,266,//dn-img-page.kakao.com/download/resource?kid=eLQO1/hzwBkY30hF/GfTO0oJ4j0It24QtpGBfH1&filename=th1,전령새 왕녀님,"삼월에,동전,한류이",금,로판,,"전쟁으로 패망 직전에 몰린 로이몬드의 여덟 번째 왕녀 제르.
적군에게 납치됐다 깨어나 보니… 새가 됐다?!

다행인지 불행인지 그것도 총사령관 ‘발하일’의 전령새가!
비록 새의 몸이지만 나라를 위해 고군분투하는 그녀.

하지만 진짜 새 취급도 정도껏 하라고!!
“궤에에엑!""",카카오웹툰
23,,267,//dn-img-page.kakao.com/download/resource?kid=bOyDCo/hzacg5CXX0/gdBIDdYUr1uVxw5DYlMQ40&filename=th1,옷소매 붉은 끝동,"도파민,CreativeSUMM,강미강",금,로맨스,,"도깨비보다 무섭다는 왕이 있었다.
가늘고 길게 살고픈 궁녀도 있었다.
이상스레 서로가 눈에 거슬렸다.
그래서 다가섰다. 그래도 다가서지 않았다.
어렵고 애매한 한 발자국씩을 나누며 습관처럼 제자리를 지켰다.

갑작스레 찾아온 왕의 마음은 그녀의 삶을 흔들어 놓는다.

“정녕 신첩을 아끼셨사옵니까? 하면 다음 생에선 알은체도 마소서.”

나라를 사랑해야했던 왕과, 자신의 삶을 사랑했던 한 궁녀의, 서로가 같을 수 없었던 애절한 사랑 이야기.

옷소매 붉은 끝동ⓒCreativeSUMM,도파민,강미강/학산문화사",카카오웹툰
