id,cluster1,cluster2,thumbnail,title,author,day,genre,story,platform,Unnamed: 0
1632.0,,13,https://dn-img-page.kakao.com/download/resource?kid=VL07Y/hyCvc9uMSi/WZkzUfgWatdnTmRmcXeAA0&filename=th1,크로니클서울,"신혜영 이지에이크루,이지에이크루",토,소년,"□ 장르 
소년만화: 판타지 액션 모험 히어로 (모험, 성장, 로맨스, 코미디)

 

□ 요약줄거리
그날로 돌아간다면 절대 가보를 꺼내지 않을 것이다. 전교 꼴등, 꼴통으로 불린 소년 '선우락'이, 1만년 전 가라앉은 문명에서 살아남아 서울에 수천년간 존재해 온 12가디언즈의 테스트에 도전한다. 이 테스트를 통과하지 못하면 생존할 수 없고, 도전을 시작하면 멈출 수도 없다. 수천년동안 테스트를 통과할 뻔한 사람은 있었지만 아무도 성공하지 못했다. 선우락은 왜 이렇게 무모해 보이는 도전을 해야만 하는가!

태권도, 유도, 검도 등에 모두 뛰어난 열혈 소년 '선우락'이, UFC 챔피언이 되기 위해 몰래 꺼낸 가보는 사실은 우주에너지가 봉인된 '플레로마 디바이스(플디)'였다. 이 사건 이후 아버지가 의식불명되고, 빌런 메사의 음모로 1만년 전 바다에 가라앉은 초고대 문명 아스라에서 살아남은 최후의 '아스라인'인 '12가디언즈'가 선우락을 테스트하는 사건이 일어난다. 이 테스트에서 지게 되면 생존하지 못할 것을 알지만, 선우락은 자신이 아닌 오직 아버지를 살리기 위해, '플레로마 디바이스(플디)' 수호의 임무를 가진 12가디언즈의 테스트에 도전한다. 또한 이 테스트 때문에 선우락의 무조건적인 지원자이자 절친인 '조력'도, 그리고 어릴 적 잃은 엄마를 대신해 응원군이 되어 주었던 큰형 '선우동'도 위험에 빠진다. 한편 '플디' 를 소유해 세상을 지배하려는 악의 화신 몬스터들과, 자신들만의 이상향 건립을 꿈꾸며 살생을 포함해 수단 방법을 가리지 않는 '골든 제네시스'가 '플디' 쟁탈전에 가세한다. 몬스터 집단과 골든 제네시스의 방해를 뚫고, 12 가디언즈의 테스트에 도전하는 과정에서 선우락은 현실 액션부터 초능력에 이르기까지 점점 강해져가며 정의, 가족, 우정, 사랑의 의미를 깨닫는다. 소년 선우락이 잘못 깨달은 단 한가지는 자신이 특별하지 않다는 생각이었다. 

경복궁과 한옥 마을, 인사동, 이화여대와 신촌 일대, 강과 산 등의 자연, 1000만 인구가 사는 메트로폴리스의 마천루 등 신비로운 공간으로 재탄생된 서울에서, 불굴의 의지와 용기, 액션 능력을 가진 소년 선우락의 독창적인 스토리가 펼쳐진다.",카카오웹툰,168.0
1633.0,,23,https://dn-img-page.kakao.com/download/resource?kid=bgv82h/hzCthijsX2/aLqKdK10rlfyX1MzQIltO0&filename=th1,데뷔 못 하면 죽는 병 걸림,"장진,소흔,백덕수",일,드라마,"4년 차 공시생,
낯선 몸에 빙의해 3년 전으로 돌아왔다.

그리고 그의 눈앞에 나타난 갑작스러운 상태창의 압박!

[돌발!]
[상태이상: '데뷔가 아니면 죽음을!' 발생!]

돌연사 위협 때문에
팔자에도 없던 아이돌에 도전하게 된
주인공의 대환장 일지.

※특이사항: 빙의 전 아이돌 데이터 찍어다 팔았었음",카카오웹툰,0.0
1634.0,,8,https://dn-img-page.kakao.com/download/resource?kid=mQGdz/hzp2eZiLuJ/KS8N1KadgGG8a6KmdGNFL1&filename=th1,검술명가 막내아들,"AZI,이제원,황제펭귄",일,소년,"진 룬칸델
대륙 최고의 검술명가, 룬칸델의 막내아들
룬칸델 역사상 최악의 둔재

비참하게 쫓겨나 허무한 최후를 맞이한 그에게
다시 한 번 기회가 주어졌다.

“너는 이 힘을 어떻게 사용하고 싶더냐?”
“저를 위해 사용하고 싶습니다.”

전생의 기억과 압도적인 재능, 그리고 신과의 계약

최강이 될 준비는 끝났다.",카카오웹툰,1.0
1635.0,,4,https://dn-img-page.kakao.com/download/resource?kid=biwFdj/hzCtek4815/JbuGKrSMKuukoMNFWFgZ41&filename=th1,악녀가 길들인 짐승,"낙동오리,노래(COPIN),설영(雪影)",일,로판,"싸이코패스 악녀 일리아나에게 빙의했다!
소년 마그누스를 주워 멋대로 길들이는 사악한 악녀… 
그 일리아나가 나라니?!

“나는 당신을 길들일 겁니다. 내가 없으면 아무것도 할 수 없는 짐승으로. 당신이 내게 그랬던 것처럼.”

그리고 2년 후, 황제가 된 그의 복수가 시작된다.

저기요, 작가님! 
죄는 일리아나가 지었는데 왜 복수는 제가 당해야 하죠?
전 그냥 평범한 독자 유나였을 뿐이라고요!

[타이틀 로고 디자인: 디자인그룹 헌드레드]",카카오웹툰,2.0
1636.0,,26,https://dn-img-page.kakao.com/download/resource?kid=eHZcv/hyZ8xJTyO2/as1UpGYxoYFJHaIBx7bAj0&filename=th1,역대급 창기사의 회귀,"조후상,스튜디오 이너스,조선생님",일,소년,"무패의 창기사.
기사는 검을 써야만 한다는 고정관념을 철저히 깨부순 
공작 가문의 빛나는 별. 제국의 오랜 내전을 일시에 종식시킨 대영웅. 
그 이름은 바로 '조슈아 샌더스'.

황제의 역대 최강의 창이라고도 불리는 그가 명성에 어울리지 않는     
검붉은 피를 울컥거리고 있었다. 다른 누구도 아닌 자신의 주군, 
카이사르 황제의 손에 의해...
""카이사르, 이렇게 끝날 거라 생각하지 마라!!""
폭발 마법진에 의해 죽음을 앞둔 그 순간, 수십 년을 함께 해온 창 
'루기아'가 엄청난 기운을 내뿜기 시작하는데...
낯이 익은 이곳은 설마... 어렸을 때 살던 마구간?
몸도 어려졌잖아?! 루기아 너 대체 정체가 뭐야?

다시 유년시절로 돌아온 조슈아! 그의 사이다 복수극이 시작된다!",카카오웹툰,3.0
1637.0,,15,https://dn-img-page.kakao.com/download/resource?kid=gfqRb/hzwBrEfU4t/ku8mG6Z7JTEZWnDxIfd8Ek&filename=th1,나를 버려주세요,"코타비,채로,자은향",일,로판,"희귀병에 걸려 죽은 공녀를 대신해 입양 된 아델.
평생을 사랑받기 위해 애썼지만, 여동생이 태어나자마자 버려지고
정략결혼을 하러 가던 길에 의문의 적들에게 암살 당해 죽고 만다.

""혹시 이거 꿈인가?""

그런데 눈을 뜨니, 왜인지 3년 전 과거로 돌아왔다!
어차피 여동생이 태어나면 버려질 운명이기에, 이번 생에서는 마음대로
살아 보려고 하는데, 어쩐지 자꾸만 인생이 꼬여간다.

""저에게 흥미가 있으셨던 것 아니었습니까?""

게다가 정체불명의 검은 기사는 자꾸만 그녀를 찾아오는데...",카카오웹툰,4.0
1638.0,,1,https://dn-img-page.kakao.com/download/resource?kid=BWGfo/hyLjgIkkWO/lxfuiJK76ySKxRzJeBhG5k&filename=th1,갓 오브 블랙필드,"운(雲),신인성,무장",일,소년,"""Who am I?""

프랑스 외인부대의 전설 '강찬'!
아프리카 전장에서 그를 상대한 자들은 공포와 경외를 담아
'갓 오브 블랙필드' 검은 땅의 신이라 불렀다.
하지만 수니파 추종 세력 SISS의 수뇌인 마살란 사살 작전에
투입된 강찬은 배후에서 날아든 의문의 총알에 전사하게 되고,
점점 감기는 시야 사이로 압도적인 열세에 자신을 믿고 따르던 동료들이
하나 둘 목숨을 잃어가는 것을 마지막으로 무기력하게 눈을 감는다.
그렇게 배신을 당해 죽음을 기다리고 있던 강찬은 의문의 힘에 의해
3년의 시간을 넘어 '강찬'으로서 대한민국으로 돌아오게 되지만,
그는 19살의 왕따를 당하는 또 다른 '강찬'이었다.

배신자의 복수, 환생에 얽힌 진실을 찾기 위한 강찬의 여정이 시작 된다!",카카오웹툰,5.0
1639.0,,15,https://dn-img-page.kakao.com/download/resource?kid=be2rae/hyZ8yuFofy/V0M6OEh3NDlopGc7Nl1pG1&filename=th1,수라전설 독룡,"영광(앤트스튜디오),시니어",일,무협,"유구한 역사를 자랑하는 약문(藥門)들의 잇따른 멸문지화.
시체가 산처럼 쌓이고 피가 바다처럼 흐르는
절망의 지옥에서 마침내 수라(修羅)가 눈을 뜬다.

- 하나도 남김없이 모두 죽일 것이다.
놈들을 전부 죽일 때까지 절대로 끝내지 않아.

약문 백화절곡의 유일한 생존자 진자강.

먼 훗날 강호 무림사에 전설로 기록될
한 사내의 고독한 복수행이 시작된다!",카카오웹툰,6.0
1640.0,,1,https://dn-img-page.kakao.com/download/resource?kid=DofPx/hzwBiVag6H/H2YWS7iKWheRKdibxui8Pk&filename=th1,밥만 먹고 레벨업,"코개,박민규",일,소년,"전 세계에 단 두 명만 존재하는 희귀병 폭식 결여증에 걸린 주인공. 
하루하루 살기 위해 먹는 걸 조절하며 살아가고 있지만 희망이 없어보인다, 
의사의 추천으로 시작하게 된 가상현실게임 '아테네'에서는 음식을 마음껏 먹고도 살이 찌지 않는데.
살기 위해 게임을 하며 성장하는 식도락 판타지 라이프!",카카오웹툰,7.0
1641.0,,21,https://dn-img-page.kakao.com/download/resource?kid=GJoJk/hzwBqZ12PM/KgZEC6GrfCRzAAKEtIOr61&filename=th1,뉴비가 너무 강함,"midAs,잇뱀,일등복권",일,소년,"부모님 없이 보육원에서 자란 재주
이름처럼 재주있게 살아가던 어느날
보육원이 어려워 3년 뒤 문을 닫게 된다는 이야기를 듣게 된다.

보육원을 위해 돈을 구해보려던 재주의 핸드폰에
갑작스럽게 알림이 울리고
핸드폰에서는 탑을 오르며 BJ가 되어있는 
자신의 영상이 재생된다.

7년 전, 갑작스럽게 세상에 나타나
무작위로 사람을 데려가는 탑.

이 탑에서 무사히 돌아와 '각성자' 가 된다면
큰 돈을 버는 것은 시간 문제!

핸드폰에 영상을 보낸 것은 누구이며
재주는 무사히 탑을 오를 수 있을 것인가?!",카카오웹툰,8.0
1642.0,,16,https://dn-img-page.kakao.com/download/resource?kid=bq5ICh/hzCtaiMtbL/5i2nl1wlhNBfvDuvXQdSw0&filename=th1,탑스타의 재능 서고,"파트(COPIN),성향,강서울",일,드라마,"재능 없는 아이돌 연습생 상준. 기획사 실장에게 소속사 이전을 권유 받은 어느 날, 상준은 <1만 시간의 법칙> 책을 통해‘재능 서고’에 들어가게 된다.<신이 내린 목소리>, <유연한 댄스 머신> 재능 서고의 책을 대여해 하나 둘 실력을 키워가는 상준. 

좋아, 이 재능으로 꼭 탑스타가 될 거야!",카카오웹툰,9.0
1643.0,,30,https://dn-img-page.kakao.com/download/resource?kid=d5PBM/hy41MBzakY/oQ3jfnK0Wf5BjM4VdZ6iQk&filename=th1,신데렐라를 곱게 키웠습니다,"선셋,키아르네",일,로판,"유명한 동화가 있다.
아버지와 새어머니가 결혼해 언니들까지 다섯 명의 대가족이 된 마음씨 착한 아가씨.
아버지가 돌아가신 뒤 마음씨 고약한 새어머니와 언니들 밑에서 구박받는 불쌍한 그녀.
바로 그 동화, 신데렐라에 빙의했다.

그런데 하필이면 신데렐라도 아니고, 계모의 몸이란다.
서른일곱 살에 두 번이나 남편과 사별하고 심지어 딸까지 셋 딸린!
세 딸을 건사하느라 정신없는 나에게 자꾸만 접근하는 남자, 다니엘 윌포드.

“키스해도 될까요?”

사윗감으로는 아무래도 나이가 좀 많은 것 같은데 왜 자꾸 접근하지?
...아, 모르겠다.
일단 신데렐라를 왕자와 결혼시키고 조용히 살아야지.

그런데 이 동화는 정말로 '신데렐라'일까...?",카카오웹툰,10.0
1644.0,,4,https://dn-img-page.kakao.com/download/resource?kid=cc6mM8/hzwBoUYE9n/vxhwfpHY7k3Aspqf5rtrl0&filename=th1,내가 딸이에요?,"이영유,플로우",일,로판,"악마 같은 백작에게 입양되어
평생 오두막에 감금된 채 살다 죽음을 맞이한 헤이린. 

눈을 뜨니 일곱 살,
하필이면 백작에게 입양되기 직전 상황으로 회귀했다.

헤이린은 신에게 묻고 싶었다.
도대체 자신이 무얼 잘못했느냐고!

그녀는 신을 원망하며 백작가를 향해 달리는 마차 밖으로 몸을 내던지고
그 길로 신의 축복을 받은 칼리스토 가문의 공작이자
신성함의 상징 빈센트를 만나게 된다. 

그런데
“푸른 피입니다.”

고아인 줄 알았던 그녀가 칼리스토 공작가에서
천 년 만에 태어난 여자아이란다. 

“정말 내가…… 딸이에요?” 

일평생 여자를 멀리하며 금욕적인 삶을 살아온
빈센트는 결코 애가 생길 만한 행동(?)은 한 적이 없다며
아빠임을 부정하는데... 

“……마물인가?”

출생의 비밀을 품은 헤이린의 등장으로
제국과 신성국이 크게 들썩인다!

초보 아빠 빈센트와 초보 딸 헤이린의
서투르지만 사랑스러운 육아물!

==============================

[표지 및 타이틀 로고 디자인] 디자인그룹 헌드레드",카카오웹툰,11.0
1645.0,,2,https://dn-img-page.kakao.com/download/resource?kid=fycYm/hzwBlxibyf/3Frke2XconNBTaMZhKxcX0&filename=th1,두 번째 남편이 절륜해서 우울하다,"땅사과,자라개,지미신",일,로판,"'대국민 고자라더니…?!'

인생 2회차를 맞은 주인공 올리비아.
이번 생엔 대리 효도에 시집살이를 시키면서 성욕까지 왕성한 남편에게서 벗어나기로 마음 먹는다.
그래서 불능으로 소문난 타이론 공작에게 결혼을 제안했는데,
결혼하고 보니 이 남자, 대국민 고자는 커녕 세상 능숙한 절륜남이었다…! 

'이건 사기야, 난 사기 결혼을 당한 거라고!' 

절륜한 두 번째 남편 때문에 오늘도 우울한 올리비아, 2회차 인생에서는 과연 행복해질 수 있을까?",카카오웹툰,12.0
1646.0,,18,https://dn-img-page.kakao.com/download/resource?kid=F8Jko/hzp2dLYlbh/yKZtIMbgODhTjpLpramQB1&filename=th1,귀환자의 마법은 특별해야 합니다,"욱작가,유소난",일,소년,"""다시 돌아온 이상, 사랑하는 사람들을 두 번 잃을 순 없어!""

인류가 맞이한 최악의 재앙, 그림자 미궁.
데지르 아르망은 미궁 속에서 
마지막까지 살아남은 최후의 생존자 6명 중 한 명이다.
그들은 그림자 미궁의 마지막 단계에 도전하지만 결국 실패하고
세계는 멸망을 맞이하고 만다.

모든 게 끝이라 생각했던 순간,
데지르의 눈앞에 펼쳐진 것은 다름 아닌 13년 전의 세상?!

제국 최고의 마법 학원, 헤브리온에 입학했던 순간으로 돌아온 데지르.
그림자 미궁에서 잃었던 소중한 사람들과 재회하게 되고,
사랑하는 사람들과 세상을 구하기 위해 과거를 바꾸고자 하는데…!

그림자 세계 발생까지 남은 시간은 3년!
과거를 바꾸고, 강한 동료를 모아 세상을 구원하라!",카카오웹툰,13.0
1647.0,,13,https://dn-img-page.kakao.com/download/resource?kid=b9cj3q/hzhOdG3rc9/6vqSCmQkmbxg0MgTvCOP41&filename=th1,소꿉친구를 폭군으로 키웠습니다,"정선,랑채",일,로판,"“황좌 같은 건 관심 없어.”

소설 속 남주의 폭군 스위치인 「단명하는 소꿉친구」로 빙의했다. 
나는 소설 내용대로 그를 대신해 죄를 뒤집어 쓰고 죽었고,
이제 현실로 돌아갈 수 있을 거라 생각했는데… 

“……왜 다시 열 살로 돌아온 거지?!”

그것도 그렇고 나의 폭군 꿈나무가 착해도 너무 착하잖아!
제이드의 부드러운 미소 이면의 스산한 눈동자.
아무래도 이 녀석, 뭔가 아는 것 같다.",카카오웹툰,14.0
1648.0,,26,https://dn-img-page.kakao.com/download/resource?kid=kiOOS/hzhOj0Z116/JK4Qky67FJJtJ1tKtmoe5K&filename=th1,이혼당했지만 재벌입니다,"도린,DING9 (악어스튜디오),한이셀",일,로판,"하루아침에 이세계에 빙의해서 정략결혼한 운명에도, 어떻게든 잘 적응하여 살아보려 했지만 쓰레기 같은 남편은 대놓고 바람 피는 것도 모자라, 내게 이혼을 요구했다. 

이미 그에게 질린 터라, 기꺼이 이혼해 주고 기꺼이 위자료를 받아 챙겨 나온 다음 돈을 쓰던 어느 날…
노동 착취에 시달리던 보석 장인과 계약을 체결하는 것을 시작으로 사업을 하나 둘씩 벌렸다. 

보석, 향수, 의류, 화장품, 유통…. 손대는 사업마다 대박나서, 재벌이 되어버렸다.",카카오웹툰,15.0
1649.0,,7,https://dn-img-page.kakao.com/download/resource?kid=Mh0rc/hyF29uyFZ6/Utv5xiKRPvbWywQR9pXtkK&filename=th1,나 혼자 만렙 귀환자,"이지득,Vertwo,허니","수, 일",소년,"전 세계 1억 2천만 명의 인구가 사라졌다. 

[최종 퀘스트 완료 보상 '귀환'이 시작됩니다]

22년 만에 최악의 생존게임을 클리어한 윤상혁.
일일군단, 플레이어 중 최강자라 불리던 그가 돌아왔다.
그 누구도 받지 못한 보상을 통해 모든 것을 가진 채로.

[가면의 군주, 귀환]

나 혼자 만렙, 나 혼자 풀템, 나 혼자 사이다!",카카오웹툰,16.0
1650.0,,27,https://dn-img-page.kakao.com/download/resource?kid=cINFP/hzCs86JVIJ/yEwu29gQfrKFSo8NLfCdSk&filename=th1,다정한 개새끼의 목을 비틀겠습니다,"Y230,Rose,꿀끼",일,로판,"사랑하는 남자를 위해 모든 것을 다 바쳤으나 끝내 비참하게 죽고 만 클로이 가넷슈.
어리석은 클로이는 너무 늦게 깨달았다.
그녀는 남자가 황제에게 던져 줄 미끼였고, 남자는 다정함을 가장한 아름다운 개새끼였다.

*

“숙부님이 좋아요.”

열일곱의 나는 그만큼 어리고 미숙해서, 갈수록 커져 가는 마음을 감추지 못했다.

“사랑하고 있어요, 오래전부터.”

느른하게 턱을 괴고서 내 몸을 훑어보는 눈길에 몸이 쭈뼛거렸지만 나는 용기를 내 그에게 한 발짝 다가갔다.

“사랑이라. 너도 벌써 그런 나이가 되었구나.”

그의 손끝이 내 얼굴을 쓸어내렸다.
예기치 못한 고백에도 그는 지나치게 여유롭고 능숙했다.

“나도 네가 좋아, 클로이. 사랑하고 있지.
장차 내게 아우님의 목을 가져다줄 너를, 내가 어떻게 어여뻐하지 않을 수 있을까.""""

내가 사랑하고 있는 남자는 너무나 다정해서 더욱 잔인한 남자였다.

“황제의 아이를 낳아.”

* * *

다시 눈을 떴을 때 창백해진 얼굴로 날 내려다보는 그가 있었다.
나의 사랑을 짓밟고 나를 망가뜨린 남자였다.",카카오웹툰,17.0
1651.0,,12,https://dn-img-page.kakao.com/download/resource?kid=ocl2T/hzwBq5R8rR/xAK0f3KEd8i6PI1IYsD2vK&filename=th1,닳고닳은 뉴비,"보늬,레고밟았어",일,소년,"서비스 종료까지 앞으로 15년.
오직 나만이 엔딩을 알고 있다.

'나는 고인물이다'",카카오웹툰,18.0
1652.0,,20,https://dn-img-page.kakao.com/download/resource?kid=bIyOyZ/hzp2iGtJ0n/fx4AlBU9IJnlpozAz0KJX1&filename=th1,악역 황녀님은 과자집에서 살고 싶어,"밤만쥬,프리드리히",일,로판,"찢어지게 가난한 집 아이로 환생한 줄 알았더니….
“아나스타샤 황손 저하를 모시러 왔습니다!”
…아무래도 나는 ‘원작’에서 권력을 탐하다
비참한 최후를 맞이하는 황녀에 빙의한 모양이다.

권력에 관심이 없음을 보여 줄 겸,
전생에서 못다 이룬 파티시에의 꿈을 향한 욕심도 채울 겸,
계약한 정령의 도움을 받아 열심히 과자만 구웠다.
맛있는 걸 먹으면 기분이 좋아질 테니
설마 나를 죽이지야 않겠지!

그런데 냉혹하고 비정한 황제(할아버지)도,
나를 파멸로 몰고 갈 남주 황태손(사촌 오빠)도,
제국 최강의 기사인 소공작(오빠 친구)도,
나한테 칼을 꽂을 노예 기사(엘프)도!

""저하의 라임 파이가 좋다는 말입니다.""

…이 사람들, 설마 과자 말고 나한테 푹 빠진 건가?
디저트처럼 달콤하고 사랑스러운
악역 황녀 아샤의 베이킹&힐링 판타지!

**************************

[표지 및 타이틀 로고 디자인] 송가희

**************************

웹툰 [악역 황녀님은 과자집에서 살고 싶어]는 매주 일요일, 주1회 연재됩니다.",카카오웹툰,19.0
1653.0,,10,https://dn-img-page.kakao.com/download/resource?kid=u7uqV/hzCtdftE3h/SYD3orrZMYEAKHERpKiw3k&filename=th1,대공님의 애완 수인,"쫑,김지호,시리얼",일,로판,"황제의 유일한 동복 누이 대공 로잘린 이드리스 아펠루덴은 수인 노예를 선물받는다.

그녀는 수인에게 펜리르라는 이름을 붙여주고, 조금씩 그녀에게 마음을 열기 시작한 펜리르는 그녀를 인생의 단 하나뿐인 반려로 각인하게 된다.",카카오웹툰,20.0
1654.0,,32,https://dn-img-page.kakao.com/download/resource?kid=d6LrT/hzmU3FQuPc/Q0TET3wGDSHGevjdm6BfH0&filename=th1,무협지 악녀인데 내가 제일 쎄!,"가비남,유아니,윌브라이트",일,로판,"""하필이면 주인공도 아니고,
소설 속 제일가는 악녀라니…""

월세 탈출을 위해 읽기 시작한 무협 소설 『남궁세가 소가주』
그중 최고 악녀 당해원으로 빙의하게 된다.

흠모하던 남자를 얻기 위해
남자의 정인에게 독약을 먹이고,
무림의 고수들을 이간질하고,
마교의 앞잡이가 되어 강호를 혼란에 빠뜨리는
…세계관 최고 악녀, 당해원.

""소설처럼 이렇게 당할 순 없어...!!""

우연히 삼킨 만년삼으로 인해
세계관 최강자가 되어버린
무협 소설 속 최고 악녀 ""당해원""의 갱생기!

--------------------------------
*매주 토요일 22시에 연재됩니다.*",카카오웹툰,21.0
1655.0,,18,https://dn-img-page.kakao.com/download/resource?kid=cAoeq3/hzp2izSxtv/VZuu7NrLGkFmm1ZlhTW4Ok&filename=th1,"영웅, 회귀하다","앤트스튜디오,윤군,흑아인",일,소년,"인류 최강의 영웅, 김성인
모든 것을 내던지며 분투했지만
결국…… 세상의 멸망은 막지 못했다

하지만 그의 전설은 이제 시작이었으니
성인, 20년 전으로 회귀하다!

“이번에는…… 반드시 잡는다.”

압도적인 재능과 경험으로 무장한 완전체
영웅의 레이드는 아직 끝나지 않았다!",카카오웹툰,22.0
1656.0,,8,https://dn-img-page.kakao.com/download/resource?kid=bIoMUA/hyVkDtxnAS/MgJgSiFMCAWMzBrkrnsZF1&filename=th1,대마법사의 딸,"문설아,새벽애",일,로판,"줄곧 나를 미워한 부모님은 친부모님이 아니었다. 내게 진짜 아빠가 따로 있다고 한다.
그래서 떠났다. 친아빠에게로.

*원작소설 <대마법사의 딸>",카카오웹툰,23.0
1657.0,,31,https://dn-img-page.kakao.com/download/resource?kid=cgtb4b/hzmU1V5LI5/0kEikA7kMY3nDc8toJsUy0&filename=th1,동화 속 악역의 완벽한 엔딩 플랜,"양양,피치파이",일,로판,"[가족들에게 학대당하며 
다이아몬드 눈물을 흘리는 
불쌍한 소녀가 있었어요.
하지만 왕자님이 나타나 
나쁜 가족들을 무찔러 주었고 
그렇게 소녀와 왕자님은 
해피엔딩을 맞이했답니다.]

라는 동화 속의...
못된 언니 '마르시아 블리크'로 빙의했다?!

이 망할 집구석! 
지금이라도 튀어야 해!
하지만 내가 도망쳐버리면 남겨진 동생은?
결심했어! 함께 도망치는 거야!
'라리사. 너를 행복하게 만들어줄 왕자님을 찾으러 가자!'

그런데...
""저와 결혼해 주십시오.""
왕자, 넌 왜 나한테 청혼하는 거야?

네 상대는 내가 아니라 내 동생이라고!

기다려, 라리사.
언니가 '완벽한 엔딩플랜'을 만들어 줄테니!",카카오웹툰,24.0
1658.0,,15,https://dn-img-page.kakao.com/download/resource?kid=Ya77J/hzp2iTZcoj/DB8pEjzRbWYevUa7CBlcY0&filename=th1,약탈★마드모아젤,"조이,마니,김차차",일,로판,"여기 한 남자가 있다. 
왕도에서 가장 잘생긴 남자. 레니에 카발리에르 공작!

하지만 3대에 걸친 사치로 쌓인 부채를 상환해야 하는데! 

그런 그에게 속삭이는 친구의 달콤한 제안 

""있잖아, 그 여자! 해버려, 약탈혼! 

왕도에서 제일 못생긴 여자, 앙리에트 코르테즈! 
열 손가락 안에 드는 대부호의 여식. 
아버지의 죽음으로 어마어마한 자산을 상속 받았다! 

아무리 그래도 그런 쓰레기 짓은 못… 못…
한다!!!! 

술김에. 모든 것은 저질러져 있었다!
근데 어딘가 이상하다. 

자신의 저택에서 해맑게 웃고 있는 이 여자.
 
이 상황에서 웃는 게 납치 당한 여자는 아니어야 하는데,
도대체 무슨 일이 있었던 거지?! 

가장 잘생긴 남자 레니에와 못생기기로 소문난 여자 앙리에트의
약탈혼이 시작된다! 

ⓒ 김차차, 조이, 마니 / 서울미디어코믹스",카카오웹툰,25.0
1659.0,,3,https://dn-img-page.kakao.com/download/resource?kid=hp5Wx/hzwBl4q2ua/DH2HGyivT3nwvOtUSaKVeK&filename=th1,빙의자를 위한 특혜,"구르,이린비",일,로판,"※사후 세계를 대비하세요!

죽기 직전에 받은 이상한 스팸문자.
죽은 줄 알고 눈떠보니 빙의심사국이다.

정말 사후 세계가 있다고?
책 속으로 빙의될 거라고?

""특별히 선호하는 장르가 있으신가요?""

전생에 덕질로 모든 장르를 섭렵한 나.
다음 생은 귀염 뽀짝한 여자아이가 되어 무한한 사랑을 독차지하는 육아물을 희망했건만.

내가 빙의될 책은ㅡ
생존 난이도 S급,
고구마 가득한 무한회귀물 <세상을 구할 때까지 회귀>다.

거기에서 빙의될 캐릭터는ㅡ
주인공에게 갑질하는 망나니 귀족가ㅡ에서 갑질 당하는 평민 하인의 딸?!

하지만 죽기 직전에 가입한 <빙의생명보험 풀패키지>덕분에 특급 특혜를 얻게 되는데...

덕력에서 얻은 센스와, 보험 특혜와, 신의 편애와 총애로
고구마 가득한 S급 생존물에서 살아남는 이야기!",카카오웹툰,26.0
1660.0,,19,https://dn-img-page.kakao.com/download/resource?kid=tJqs4/hzwBl4BXYG/kIEs2EOeCfqNmAjfl5CkC1&filename=th1,천재 의사 이무진,"김형사,이해날",일,드라마,"『어게인 마이 라이프』, 『오늘은 출근』, 『국회의원 이성윤』 의
인기 작가 이해날 작가의 원작 소설 <의사>가 웹툰으로 다시 태어났다!

동네에서 싸움으로만 명성이 자자한 무진은
우연히 운명 같은 메스 하나를 얻게 된다.

그 메스에는 의문의 의사 아클레가 깃들어 있었고!
""내가 널 의사로 만들어줄게!""
그녀의 한 마디가 무진의 인생을 180도로 뒤바꿔 놓는데!

의술은커녕 민간요법도 모르던 무진은 아클레의 도움으로
주변 사람들의 목숨을 구하면서 점차 의사의 꿈을 키우게 된다.

""좋았어! 이제부터 내 목표는 천재 의사다!!""

문제아 무진은 과연 진정한 의사가 될 수 있을까?

천재 의사 유령 '아클레'의 도움으로
진정한 의사로 거듭나는 무진의 생(生)과 사(死)를 가르는
메디컬 판타지 드라마가 지금 펼쳐집니다!",카카오웹툰,27.0
1661.0,,18,https://dn-img-page.kakao.com/download/resource?kid=ImvDH/hzCteyzEAf/doR9TCximXG3zqkIKL9Gr1&filename=th1,천재 영업사원이 되었다,"STUDIO107(울트라미디어),봉공(鳳公)",일,드라마,"만년 열등 영업사원, 천재 영업사원이 되다!
​
메디컬 영업사원 '지훈'은 매사 근면 성실한 자세로 영업하지만, 
온갖 로비와 불법행위로 영업 성과를 독차지하는 '최 과장'에게 매번 뒤처진다.

그럼에도 나쁜 유혹에 흔들리지 않고 진심으로 상대를 대하는 지훈에게 아주 특별한 능력이 발현되는데…

다른 사람들의 속마음이 들리기 시작했다?!",카카오웹툰,28.0
1662.0,,26,https://dn-img-page.kakao.com/download/resource?kid=4Ek3A/hzb7rRSINH/G4cD3V2tNVJteeSfdSIZJ0&filename=th1,폭군을 길들이고 도망쳐버렸다,"지현,멜팅,유소이",일,로판,"황제에 의해 본질마저 부서진 채
제국을 위한 살아있는 검이 됐었던,
샤를리즈 로넌.

""저는 저주받은 마검이 아닙니다.""
""저는 사람입니다!!""

철저하고 완벽한 복수를 위해
제국을 지배하게 될 미래의 실세,
딜런을 길들이기 시작하는데…

""황자님, 언제까지 그렇게 살 생각이세요?""

""스승님이 저를 바라보는 것 이상으로,""
""저는 스승님을 의아하게 바라보고 있습니다.""

제 삶을 대가로 번영했던 제국의 멸망,
샤를은 바라는 것을 이룰 수 있을까.",카카오웹툰,29.0
