,Unnamed: 0,id,title,author,day,first_genre,second_genre,story,platform
0,0,544,검술명가 막내아들,"AZI,이제원,황제펭귄",일,소년,,"진 룬칸델
대륙 최고의 검술명가, 룬칸델의 막내아들
룬칸델 역사상 최악의 둔재

비참하게 쫓겨나 허무한 최후를 맞이한 그에게
다시 한 번 기회가 주어졌다.

“너는 이 힘을 어떻게 사용하고 싶더냐?”
“저를 위해 사용하고 싶습니다.”

전생의 기억과 압도적인 재능, 그리고 신과의 계약

최강이 될 준비는 끝났다.",카카오웹툰
1,1,545,역대급 창기사의 회귀,"조후상,스튜디오 이너스,조선생님",일,소년,,"무패의 창기사.
기사는 검을 써야만 한다는 고정관념을 철저히 깨부순 
공작 가문의 빛나는 별. 제국의 오랜 내전을 일시에 종식시킨 대영웅. 
그 이름은 바로 '조슈아 샌더스'.

황제의 역대 최강의 창이라고도 불리는 그가 명성에 어울리지 않는     
검붉은 피를 울컥거리고 있었다. 다른 누구도 아닌 자신의 주군, 
카이사르 황제의 손에 의해...
""카이사르, 이렇게 끝날 거라 생각하지 마라!!""
폭발 마법진에 의해 죽음을 앞둔 그 순간, 수십 년을 함께 해온 창 
'루기아'가 엄청난 기운을 내뿜기 시작하는데...
낯이 익은 이곳은 설마... 어렸을 때 살던 마구간?
몸도 어려졌잖아?! 루기아 너 대체 정체가 뭐야?

다시 유년시절로 돌아온 조슈아! 그의 사이다 복수극이 시작된다!",카카오웹툰
3,3,547,죽음 대신 결혼,"도개비,밀",일,로맨스,,"다른 조직의 아들과 계약 결혼을 해야 한다고?!
평온한 일상을 위해 대학 입학 후 싸움만 일삼는 집안과는 연을 완전히 끊고 바르게 살아가고 있는 아가씨, 양혜진.
손부터 먼저 나가는 폭력적인 아버지와 그를 똑 닮은 무식한 오빠를 떠난 지도 9년째,
하지만 가족들은 갑자기 나타나 원하지도 않는 상대 무강과의 결혼을 일방적으로 알린다. 
조직 간의 계약으로 이루어진 정략 결혼,
받아들이지 않으면 죽음 뿐인 이 결혼에서 과연 혜진과 무강은 평생을 맹세할 수 있을까?",카카오웹툰
4,4,548,나를 버려주세요,"코타비,채로,자은향",일,로판,,"희귀병에 걸려 죽은 공녀를 대신해 입양 된 아델.
평생을 사랑받기 위해 애썼지만, 여동생이 태어나자마자 버려지고
정략결혼을 하러 가던 길에 의문의 적들에게 암살 당해 죽고 만다.

""혹시 이거 꿈인가?""

그런데 눈을 뜨니, 왜인지 3년 전 과거로 돌아왔다!
어차피 여동생이 태어나면 버려질 운명이기에, 이번 생에서는 마음대로
살아 보려고 하는데, 어쩐지 자꾸만 인생이 꼬여간다.

""저에게 흥미가 있으셨던 것 아니었습니까?""

게다가 정체불명의 검은 기사는 자꾸만 그녀를 찾아오는데...",카카오웹툰
5,5,549,갓 오브 블랙필드,"운(雲),신인성,무장",일,소년,,"""Who am I?""

프랑스 외인부대의 전설 '강찬'!
아프리카 전장에서 그를 상대한 자들은 공포와 경외를 담아
'갓 오브 블랙필드' 검은 땅의 신이라 불렀다.
하지만 수니파 추종 세력 SISS의 수뇌인 마살란 사살 작전에
투입된 강찬은 배후에서 날아든 의문의 총알에 전사하게 되고,
점점 감기는 시야 사이로 압도적인 열세에 자신을 믿고 따르던 동료들이
하나 둘 목숨을 잃어가는 것을 마지막으로 무기력하게 눈을 감는다.
그렇게 배신을 당해 죽음을 기다리고 있던 강찬은 의문의 힘에 의해
3년의 시간을 넘어 '강찬'으로서 대한민국으로 돌아오게 되지만,
그는 19살의 왕따를 당하는 또 다른 '강찬'이었다.

배신자의 복수, 환생에 얽힌 진실을 찾기 위한 강찬의 여정이 시작 된다!",카카오웹툰
6,6,550,빙의자를 위한 특혜,"구르,이린비",일,로판,,"※사후 세계를 대비하세요!

죽기 직전에 받은 이상한 스팸문자.
죽은 줄 알고 눈떠보니 빙의심사국이다.

정말 사후 세계가 있다고?
책 속으로 빙의될 거라고?

""특별히 선호하는 장르가 있으신가요?""

전생에 덕질로 모든 장르를 섭렵한 나.
다음 생은 귀염 뽀짝한 여자아이가 되어 무한한 사랑을 독차지하는 육아물을 희망했건만.

내가 빙의될 책은ㅡ
생존 난이도 S급,
고구마 가득한 무한회귀물 <세상을 구할 때까지 회귀>다.

거기에서 빙의될 캐릭터는ㅡ
주인공에게 갑질하는 망나니 귀족가ㅡ에서 갑질 당하는 평민 하인의 딸?!

하지만 죽기 직전에 가입한 <빙의생명보험 풀패키지>덕분에 특급 특혜를 얻게 되는데...

덕력에서 얻은 센스와, 보험 특혜와, 신의 편애와 총애로
고구마 가득한 S급 생존물에서 살아남는 이야기!",카카오웹툰
7,7,551,대공님의 애완 수인,"쫑,김지호,시리얼",일,로판,,"황제의 유일한 동복 누이 대공 로잘린 이드리스 아펠루덴은 수인 노예를 선물받는다.

그녀는 수인에게 펜리르라는 이름을 붙여주고, 조금씩 그녀에게 마음을 열기 시작한 펜리르는 그녀를 인생의 단 하나뿐인 반려로 각인하게 된다.",카카오웹툰
8,8,552,악녀가 길들인 짐승,"낙동오리,노래(COPIN),설영(雪影)",일,로판,,"싸이코패스 악녀 일리아나에게 빙의했다!
소년 마그누스를 주워 멋대로 길들이는 사악한 악녀… 
그 일리아나가 나라니?!

“나는 당신을 길들일 겁니다. 내가 없으면 아무것도 할 수 없는 짐승으로. 당신이 내게 그랬던 것처럼.”

그리고 2년 후, 황제가 된 그의 복수가 시작된다.

저기요, 작가님! 
죄는 일리아나가 지었는데 왜 복수는 제가 당해야 하죠?
전 그냥 평범한 독자 유나였을 뿐이라고요!

[타이틀 로고 디자인: 디자인그룹 헌드레드]",카카오웹툰
9,9,553,밥만 먹고 레벨업,"코개,박민규",일,소년,,"전 세계에 단 두 명만 존재하는 희귀병 폭식 결여증에 걸린 주인공. 
하루하루 살기 위해 먹는 걸 조절하며 살아가고 있지만 희망이 없어보인다, 
의사의 추천으로 시작하게 된 가상현실게임 '아테네'에서는 음식을 마음껏 먹고도 살이 찌지 않는데.
살기 위해 게임을 하며 성장하는 식도락 판타지 라이프!",카카오웹툰
10,10,554,천재 의사 이무진,"김형사,이해날",일,드라마,,"『어게인 마이 라이프』, 『오늘은 출근』, 『국회의원 이성윤』 의
인기 작가 이해날 작가의 원작 소설 <의사>가 웹툰으로 다시 태어났다!

동네에서 싸움으로만 명성이 자자한 무진은
우연히 운명 같은 메스 하나를 얻게 된다.

그 메스에는 의문의 의사 아클레가 깃들어 있었고!
""내가 널 의사로 만들어줄게!""
그녀의 한 마디가 무진의 인생을 180도로 뒤바꿔 놓는데!

의술은커녕 민간요법도 모르던 무진은 아클레의 도움으로
주변 사람들의 목숨을 구하면서 점차 의사의 꿈을 키우게 된다.

""좋았어! 이제부터 내 목표는 천재 의사다!!""

문제아 무진은 과연 진정한 의사가 될 수 있을까?

천재 의사 유령 '아클레'의 도움으로
진정한 의사로 거듭나는 무진의 생(生)과 사(死)를 가르는
메디컬 판타지 드라마가 지금 펼쳐집니다!",카카오웹툰
11,11,555,폭군을 길들이고 도망쳐버렸다,"지현,멜팅,유소이",일,로판,,"황제에 의해 본질마저 부서진 채
제국을 위한 살아있는 검이 됐었던,
샤를리즈 로넌.

""저는 저주받은 마검이 아닙니다.""
""저는 사람입니다!!""

철저하고 완벽한 복수를 위해
제국을 지배하게 될 미래의 실세,
딜런을 길들이기 시작하는데…

""황자님, 언제까지 그렇게 살 생각이세요?""

""스승님이 저를 바라보는 것 이상으로,""
""저는 스승님을 의아하게 바라보고 있습니다.""

제 삶을 대가로 번영했던 제국의 멸망,
샤를은 바라는 것을 이룰 수 있을까.",카카오웹툰
12,12,556,내가 딸이에요?,"이영유,플로우",일,로판,,"악마 같은 백작에게 입양되어
평생 오두막에 감금된 채 살다 죽음을 맞이한 헤이린. 

눈을 뜨니 일곱 살,
하필이면 백작에게 입양되기 직전 상황으로 회귀했다.

헤이린은 신에게 묻고 싶었다.
도대체 자신이 무얼 잘못했느냐고!

그녀는 신을 원망하며 백작가를 향해 달리는 마차 밖으로 몸을 내던지고
그 길로 신의 축복을 받은 칼리스토 가문의 공작이자
신성함의 상징 빈센트를 만나게 된다. 

그런데
“푸른 피입니다.”

고아인 줄 알았던 그녀가 칼리스토 공작가에서
천 년 만에 태어난 여자아이란다. 

“정말 내가…… 딸이에요?” 

일평생 여자를 멀리하며 금욕적인 삶을 살아온
빈센트는 결코 애가 생길 만한 행동(?)은 한 적이 없다며
아빠임을 부정하는데... 

“……마물인가?”

출생의 비밀을 품은 헤이린의 등장으로
제국과 신성국이 크게 들썩인다!

초보 아빠 빈센트와 초보 딸 헤이린의
서투르지만 사랑스러운 육아물!

==============================

[표지 및 타이틀 로고 디자인] 디자인그룹 헌드레드",카카오웹툰
13,13,557,악역 황녀님은 과자집에서 살고 싶어,"밤만쥬,프리드리히",일,로판,,"찢어지게 가난한 집 아이로 환생한 줄 알았더니….
“아나스타샤 황손 저하를 모시러 왔습니다!”
…아무래도 나는 ‘원작’에서 권력을 탐하다
비참한 최후를 맞이하는 황녀에 빙의한 모양이다.

권력에 관심이 없음을 보여 줄 겸,
전생에서 못다 이룬 파티시에의 꿈을 향한 욕심도 채울 겸,
계약한 정령의 도움을 받아 열심히 과자만 구웠다.
맛있는 걸 먹으면 기분이 좋아질 테니
설마 나를 죽이지야 않겠지!

그런데 냉혹하고 비정한 황제(할아버지)도,
나를 파멸로 몰고 갈 남주 황태손(사촌 오빠)도,
제국 최강의 기사인 소공작(오빠 친구)도,
나한테 칼을 꽂을 노예 기사(엘프)도!

""저하의 라임 파이가 좋다는 말입니다.""

…이 사람들, 설마 과자 말고 나한테 푹 빠진 건가?
디저트처럼 달콤하고 사랑스러운
악역 황녀 아샤의 베이킹&힐링 판타지!

**************************

[표지 및 타이틀 로고 디자인] 송가희

**************************

웹툰 [악역 황녀님은 과자집에서 살고 싶어]는 매주 일요일, 주1회 연재됩니다.",카카오웹툰
14,14,558,두 번째 남편이 절륜해서 우울하다,"땅사과,자라개,지미신",일,로판,,"'대국민 고자라더니…?!'

인생 2회차를 맞은 주인공 올리비아.
이번 생엔 대리 효도에 시집살이를 시키면서 성욕까지 왕성한 남편에게서 벗어나기로 마음 먹는다.
그래서 불능으로 소문난 타이론 공작에게 결혼을 제안했는데,
결혼하고 보니 이 남자, 대국민 고자는 커녕 세상 능숙한 절륜남이었다…! 

'이건 사기야, 난 사기 결혼을 당한 거라고!' 

절륜한 두 번째 남편 때문에 오늘도 우울한 올리비아, 2회차 인생에서는 과연 행복해질 수 있을까?",카카오웹툰
15,15,559,수라전설 독룡,"영광(앤트스튜디오),시니어",일,무협,,"유구한 역사를 자랑하는 약문(藥門)들의 잇따른 멸문지화.
시체가 산처럼 쌓이고 피가 바다처럼 흐르는
절망의 지옥에서 마침내 수라(修羅)가 눈을 뜬다.

- 하나도 남김없이 모두 죽일 것이다.
놈들을 전부 죽일 때까지 절대로 끝내지 않아.

약문 백화절곡의 유일한 생존자 진자강.

먼 훗날 강호 무림사에 전설로 기록될
한 사내의 고독한 복수행이 시작된다!",카카오웹툰
16,16,560,귀환자의 마법은 특별해야 합니다,"욱작가,유소난",일,소년,,"""다시 돌아온 이상, 사랑하는 사람들을 두 번 잃을 순 없어!""

인류가 맞이한 최악의 재앙, 그림자 미궁.
데지르 아르망은 미궁 속에서 
마지막까지 살아남은 최후의 생존자 6명 중 한 명이다.
그들은 그림자 미궁의 마지막 단계에 도전하지만 결국 실패하고
세계는 멸망을 맞이하고 만다.

모든 게 끝이라 생각했던 순간,
데지르의 눈앞에 펼쳐진 것은 다름 아닌 13년 전의 세상?!

제국 최고의 마법 학원, 헤브리온에 입학했던 순간으로 돌아온 데지르.
그림자 미궁에서 잃었던 소중한 사람들과 재회하게 되고,
사랑하는 사람들과 세상을 구하기 위해 과거를 바꾸고자 하는데…!

그림자 세계 발생까지 남은 시간은 3년!
과거를 바꾸고, 강한 동료를 모아 세상을 구원하라!",카카오웹툰
17,17,561,소꿉친구를 폭군으로 키웠습니다,"정선,랑채",일,로판,,"“황좌 같은 건 관심 없어.”

소설 속 남주의 폭군 스위치인 「단명하는 소꿉친구」로 빙의했다. 
나는 소설 내용대로 그를 대신해 죄를 뒤집어 쓰고 죽었고,
이제 현실로 돌아갈 수 있을 거라 생각했는데… 

“……왜 다시 열 살로 돌아온 거지?!”

그것도 그렇고 나의 폭군 꿈나무가 착해도 너무 착하잖아!
제이드의 부드러운 미소 이면의 스산한 눈동자.
아무래도 이 녀석, 뭔가 아는 것 같다.",카카오웹툰
18,18,562,뉴비가 너무 강함,"midAs,잇뱀,일등복권",일,소년,,"부모님 없이 보육원에서 자란 재주
이름처럼 재주있게 살아가던 어느날
보육원이 어려워 3년 뒤 문을 닫게 된다는 이야기를 듣게 된다.

보육원을 위해 돈을 구해보려던 재주의 핸드폰에
갑작스럽게 알림이 울리고
핸드폰에서는 탑을 오르며 BJ가 되어있는 
자신의 영상이 재생된다.

7년 전, 갑작스럽게 세상에 나타나
무작위로 사람을 데려가는 탑.

이 탑에서 무사히 돌아와 '각성자' 가 된다면
큰 돈을 버는 것은 시간 문제!

핸드폰에 영상을 보낸 것은 누구이며
재주는 무사히 탑을 오를 수 있을 것인가?!",카카오웹툰
19,19,563,신데렐라를 곱게 키웠습니다,"선셋,키아르네",일,로판,,"유명한 동화가 있다.
아버지와 새어머니가 결혼해 언니들까지 다섯 명의 대가족이 된 마음씨 착한 아가씨.
아버지가 돌아가신 뒤 마음씨 고약한 새어머니와 언니들 밑에서 구박받는 불쌍한 그녀.
바로 그 동화, 신데렐라에 빙의했다.

그런데 하필이면 신데렐라도 아니고, 계모의 몸이란다.
서른일곱 살에 두 번이나 남편과 사별하고 심지어 딸까지 셋 딸린!
세 딸을 건사하느라 정신없는 나에게 자꾸만 접근하는 남자, 다니엘 윌포드.

“키스해도 될까요?”

사윗감으로는 아무래도 나이가 좀 많은 것 같은데 왜 자꾸 접근하지?
...아, 모르겠다.
일단 신데렐라를 왕자와 결혼시키고 조용히 살아야지.

그런데 이 동화는 정말로 '신데렐라'일까...?",카카오웹툰
22,22,566,닳고닳은 뉴비,"보늬,레고밟았어",일,소년,,"서비스 종료까지 앞으로 15년.
오직 나만이 엔딩을 알고 있다.

'나는 고인물이다'",카카오웹툰
23,23,567,무협지 악녀인데 내가 제일 쎄!,"가비남,유아니,윌브라이트",일,로판,,"""하필이면 주인공도 아니고,
소설 속 제일가는 악녀라니…""

월세 탈출을 위해 읽기 시작한 무협 소설 『남궁세가 소가주』
그중 최고 악녀 당해원으로 빙의하게 된다.

흠모하던 남자를 얻기 위해
남자의 정인에게 독약을 먹이고,
무림의 고수들을 이간질하고,
마교의 앞잡이가 되어 강호를 혼란에 빠뜨리는
…세계관 최고 악녀, 당해원.

""소설처럼 이렇게 당할 순 없어...!!""

우연히 삼킨 만년삼으로 인해
세계관 최강자가 되어버린
무협 소설 속 최고 악녀 ""당해원""의 갱생기!

--------------------------------
*매주 토요일 22시에 연재됩니다.*",카카오웹툰
24,24,568,각색남주,시라빈,일,로맨스,,"히트작을 보유한 웹소설 작가와 출판사 사장과의 두근두근 로맨스!

아라는 오랫동안 소꿉친구인 승우를 남몰래 짝사랑해왔다.
자신의 마음을 고백하고자 승우가 모델인 책을 쓰지만, 정작 승우는 아라에 대해 큰 관심이 없고…

아라는 슬픔에 빠져있기도 잠시, 출판사의 차기작 독촉에 어쩔 수 없이 책을 쓰기 시작하지만 그마저도 잘 써지지 않는다.

그러다 우연히 주원과 만나게 되면서 차기작의 내용이 마구마구 떠오르는데?!

""저기요! 제 남주 모델이 되어주실래요?!""",카카오웹툰
25,25,569,무당기협,"화람,은열",일,무협,,"저승사자가 이름을 3번 부르면 저승으로 끌려간다지.
[혁련무강.]
[혁련무강.]
[혁련무…]

이 새X야! 난 더 살아야겠으니까 꺼지라고!!!!!
 
필사적으로 불로초를 삼켰더니, 믿지 못하겠지만 살았다.
꿈은 아닐 거라 생각하며 눈을 떴을 때 웬 영감들이 나를 둘러싸고 있네?!

여기가 어딘고 하니— 무당산 무당파?!!!!!!
게다가 내가 여기서 잔심부름이나 하는 소년의 몸에 빙의되었다.
…미친 거 아냐?!!
나는… 나는… 사파에서 제일 쎈, X나 짱 쎈 사패천주 혁련무강이란 말이다!!!
이 시키들아ㅠㅠㅠ 무당파가 웬말이냐고!!

뭐, 이렇게 된 이상 무당파의 대제자가 되어 무림이나 평정해보자.
일단 앞에 이 새X부터 쥐어패고. 흐흐흐.

인성 쓰레기 도사의 무자비, 무관용, 무량수불 무협액션, <무당기협>",카카오웹툰
27,27,571,Retry: 다시 한번 최강 신선으로,"십리검신,대행도동만","수, 일",소년,,"수선계에서 북현선존이라는 별호로 불리며, 신선이 되기 위한 수련을 하고 있던 진범은 마지막 단계에서 심마를 이기지 못하고 실패하여 죽음을 맞이한다. 
그런데, 눈을 뜬 그가 있는 곳은 그가 수선계로 오기 전에 있었던 현대의 지구! 심지어 스무 살 때의 과거의 자신의 몸에서 정신을 차린 진범은 회귀한 것을 깨닫고 자신이 알고 있는 어두운 미래를 전부 바꾸겠다고 다짐한다. 
거기다, 다시 한번 차근차근 최고의 선공으로 수련을 시작하여 이번에야말로 신선이 되겠다고 다짐하는데…",카카오웹툰
29,29,573,천재 영업사원이 되었다,"STUDIO107(울트라미디어),봉공(鳳公)",일,드라마,,"만년 열등 영업사원, 천재 영업사원이 되다!
​
메디컬 영업사원 '지훈'은 매사 근면 성실한 자세로 영업하지만, 
온갖 로비와 불법행위로 영업 성과를 독차지하는 '최 과장'에게 매번 뒤처진다.

그럼에도 나쁜 유혹에 흔들리지 않고 진심으로 상대를 대하는 지훈에게 아주 특별한 능력이 발현되는데…

다른 사람들의 속마음이 들리기 시작했다?!",카카오웹툰
30,30,574,이혼당했지만 재벌입니다,"도린,DING9 (악어스튜디오),한이셀",일,로판,,"하루아침에 이세계에 빙의해서 정략결혼한 운명에도, 어떻게든 잘 적응하여 살아보려 했지만 쓰레기 같은 남편은 대놓고 바람 피는 것도 모자라, 내게 이혼을 요구했다. 

이미 그에게 질린 터라, 기꺼이 이혼해 주고 기꺼이 위자료를 받아 챙겨 나온 다음 돈을 쓰던 어느 날…
노동 착취에 시달리던 보석 장인과 계약을 체결하는 것을 시작으로 사업을 하나 둘씩 벌렸다. 

보석, 향수, 의류, 화장품, 유통…. 손대는 사업마다 대박나서, 재벌이 되어버렸다.",카카오웹툰
31,31,575,저도 결혼은 처음이라서요,"소이미디어,D.교슘(소이미디어),차혜진(초콜릿악마)",일,로맨스,,"""안도운 씨. 나랑 결혼할래요?""

잘 나가는 웨딩숍 바이올렛 대표 연보라.
국민배우 안도운에게 청혼하다!

부모의 잘못된 결혼으로 집에서 구박과 차별을 받던 보라.
우연히 차별대상이었던 사촌동생 지영의 맞선상대 도운과 마주치며
일.생.일.대.의 사고를 치고 마는데...

""죄송해요. 제가 생각이 짧았어요. 그러니까 모두 없던 일로...""
""연보라 씨. 그 청혼 받아들이겠습니다.

처음 보는 사이에 받은 프러포즈를 바로 수락하는 이 남자.
대체 뭐지...?

청혼을 취소하려는 보라와 결혼을 끌고 가려는 도운.
과연 보라는 이 프러포즈를 돌려받을 수 있을까?",카카오웹툰
32,32,576,"영웅, 회귀하다","앤트스튜디오,윤군,흑아인",일,소년,,"인류 최강의 영웅, 김성인
모든 것을 내던지며 분투했지만
결국…… 세상의 멸망은 막지 못했다

하지만 그의 전설은 이제 시작이었으니
성인, 20년 전으로 회귀하다!

“이번에는…… 반드시 잡는다.”

압도적인 재능과 경험으로 무장한 완전체
영웅의 레이드는 아직 끝나지 않았다!",카카오웹툰
33,33,577,왕녀는 미친 척을 한다,"로한,달슬",일,로판,,"죽고 죽이는 왕위 계승식에서 오빠에게 독살당한 후 과거로 돌아온 리즈벨. 
생존을 위해 미친 척 연기하지만 또다시 죽을 위기에 놓인다.
그때 리즈벨의 눈앞에 구세주처럼 나타난 마법사 아시어스.

“당신의 입맞춤을 받으려면 뭘 해야 할까요?”

“이건 거래야. 내가 죽지 않게 도와주면 키스해 줄게.”

“좋아요. 어차피 당신이 내가 아닌 이의 손에 죽게 둘 생각은 없거든.”

온 힘을 다해 생을 향해 걷는 여자와 죽음을 위해 살아가는 남자의 불꽃 튀는 로맨스!",카카오웹툰
34,34,578,뜻대로 하세요,권정아,일,로판,,"후작 저택의 하녀 디안은
돈에 팔리듯 진행되는 후작 영애의 혼약에 반대하여
한 가지 계책을 꾸며낸다.

영애를 몰래 국경으로 떠나보낸 후
자신을 후작 영애인 것처럼 꾸며
건국 영웅의 후손, 에펜하르트 변경백에게
가짜 신변을 위탁하러 가는데…….

디안은 무사히 백작을 속여 넘길 수 있을 것인가!


요정여왕이 살았다는 북쪽호수를 등진 성에서
이른 봄을 맞으며 펼쳐지는 낭만희극.",카카오웹툰
35,35,579,훈수 두는 천마님,"김자까,조돌,화봉",일,소년,,"“사부님, 다음 훈수는 뭡니까?!!!”

지구를 덮친 대재앙 [포털 임팩트]로 눈앞에서 부모님을 잃은 주인공 박현수.
남은 가족이라곤 의식불명 상태인 동생뿐이다. 
동생을 지키기 위해 고군분투하지만 무능력자 서포트인 현수는
늘 생활고와 사람들의 멸시에 시달리는데….
그때 나타난 조력자 천경! 
무림에서 현대로 시공간 이동을 한 무림고수 천경이 현수에게 무공을 가르쳐주는…

“제자 놈아….”
“네, 사부님.”

“라면이나 하나 끓여오거라.”
“…….”

“한 대 맞고 끓이겠느냐?”
“그냥 끓이겠습니다.”

―거 맞나???
아무튼! 

비루했던 청년, 천하제일 무공 만렙 고수로 거듭나다. 
고유 능력은 ― ‘훈수 듣기’!!!! 

ⓒ화봉, 조돌 / 서울미디어코믹스",카카오웹툰
36,36,580,탑스타의 재능 서고,"파트(COPIN),성향,강서울",일,드라마,,"재능 없는 아이돌 연습생 상준. 기획사 실장에게 소속사 이전을 권유 받은 어느 날, 상준은 <1만 시간의 법칙> 책을 통해‘재능 서고’에 들어가게 된다.<신이 내린 목소리>, <유연한 댄스 머신> 재능 서고의 책을 대여해 하나 둘 실력을 키워가는 상준. 

좋아, 이 재능으로 꼭 탑스타가 될 거야!",카카오웹툰
37,37,581,완결 후 에반젤린,"소이미디어,빠리뽀(소이미디어),정무늬",일,로판,,"""에반젤린? 지금 나한테 에반젤린이라고 한 거야…?""
만년 무명 작가였던 내가, 데뷔작 속 악녀의 몸에서 눈을 떴다.
그것도 치명적인 미색을 무기로 여주인공을 죽이려 했던 악녀 에반젤린으로.

원작대로 흘러갔다가는 꼼짝없이 사형 당할 운명!
어떻게든 데드 플래그를 피하기 위해 노력해야 한다.

영생도 싫고, 
기사도 싫고, 
성녀도 싫다.
내가 되고 싶은 것은 오직 연금술사 뿐!

딱 기다리라고.
'악녀' 에반젤린이 어떻게 제국 최강 연금술사가 되는지 보여줄 테니까!",카카오웹툰
38,38,582,대마법사의 딸,"문설아,새벽애",일,로판,,"줄곧 나를 미워한 부모님은 친부모님이 아니었다. 내게 진짜 아빠가 따로 있다고 한다.
그래서 떠났다. 친아빠에게로.

*원작소설 <대마법사의 딸>",카카오웹툰
39,39,583,시한부 엑스트라의 시간,"초바,KIMPEUL,자은향",일,로판,,"가문의 후계자도, 귀여움을 독차지하는 막내도 되지 못한 어중간한 둘째로,
평생 다른 사람들에게 가려진 삶을 살아온 카리나. 
그림을 그리는 것만이 유일한 취미인 그녀는
자신에게 남은 시간이 고작 1년 뿐이라는 사실을 알게 된다. 

그래서 교류도 없던 약혼자를 무작정 찾아갔다.
그가 원하던 파혼 서류를 품에 고이 간직한 채.

""단도직입적으로 말하자면, 여기서 1년간 지내고 싶어요.""
""......미쳤나, 영애?"" 
“대신 파혼해 드릴게요.”

하지만 그땐 미처 알지 못했다. 
평생 가지지 못했던 대가 없는 관심과 애정을 그에게 받게 될 줄은.
그래서 미련 없던 삶에 이토록 욕심이 생기게 될 줄은.",카카오웹툰
40,40,584,가족이 되는 방법,모주,일,BL,,"부모의 재혼으로 가족이 되었던 도연과 은하는 부모의 이혼으로 다시 남남이 되고 만다. 
몇 년의 세월이 흘러 다시 만난 두 사람.
은하는 도연에게 집착하고, 도연은 그런 동생이 부담스럽지만…
더 싫은 건, 은하에 대한 자신의 감정이 ‘형제애’가 아니라는 것이다.",카카오웹툰
41,41,585,사랑의 순간,한유랑,일,로맨스,,"그 애가 6개월 안에 루나가 될 수 있을까?

""두고 봐 6개월 만에 완벽한 아니, 그보다 더 멋진 루나가 될 테니!!""

난 그들의 말대로 완벽한 루나 아니!! 그보다 더 업그레이드된 루나가 되어 왔다.
그녀의 외모, 그녀의 추종자들, 그녀의 남자들까지 완벽하게!!!

똥밭에 넘어졌다했는데 다이아몬드를 손에 잡은 기분이야!!!
그런데!!??

""악마 같은 루나가 시켰어요.""
""구역질난다고,더러운 세균 옮을 것 같다고, 확실히 주제 파악 할 수 있게 밟으라고""
""정말 왜들 이래? 참을 만큼 참았다고 한계야!!! 제발…….""
""으아악! 저거 오줌이야?""
""루나가 그 애를 괴롭힌 이유는 어떤 계집애랑 똑같이 닮은 게 기분 더러워서라고""

'루나가 그렇게 무서운 애야? 뭘 어떻게 해야 하지…… 난 루나가 아닌데'

""내가 진짜 소름 끼치는 게 뭔 줄 알아? 너는 두 얼굴을 가졌다는 거야. 악마와 천사""

'당신이 본건 루나가 아니라 선하 나야'

과연 이들이 그려내는 사랑의 순간순간은?!!",카카오웹툰
42,42,586,대영반,"백호,위상",일,무협,,"“멈추시오, 대영반!”  
황제의 스승이자 백만금 군을 양성한 무학의 대종사, 그에겐 고금 제일을 내려놓더라도 가야 할 길이 있었다.  

바람을 맞으며 걸었다. 더 이상 늙수그레한 외모와 새하얀 백발은 온데간데없었다.  
칠흑의 머리카락을 휘날리는 청년만이 있을 뿐!  
“이궐이라 하오.”  

얽매이지 않을 것이다. 바람처럼 천하를 누비리라. 그윽한 다향이 핏빛 강호를 정화한다.  
불좌의 주인. 대영반 이궐의 행보에 주목하라!",카카오웹툰
43,43,587,시한부 악녀의 해피엔딩,"류호,연어,하라쇼",일,로판,,"“우리 가문의 재산을 전부 드리겠어요.
저와 6개월 계약 결혼만 해주신다면!”


세계관 최고의 악녀로 다시 태어난 나,
무심하고 차가운 그에게 행복한 결혼 생활을 해야 한다?!

사고로 죽은 뒤, 이 세계 최고의 악녀, ‘클레아’가 되었다.
다시 현생으로 돌려보내 주겠다는 마왕의 거래 조건은 다름 아닌,
전쟁광으로 유명한 디트로이 대공‘아이작’과의 행복한 결혼생활.

하지만…. 

첫째, 아이작 디트로이 대공은 나를 싫어한다.
둘째, 내 몸은 개복치만큼 약하다.
한 걸음 당 HP -1, 총 HP의 1/3이 줄면 각혈이 시작되는 이 몸으로
과연 1년 안에 행복한 결혼 생활을 마왕에게 보여줄 수 있을까?

쥐면 꺼지고, 불면 날아가는
개복치 피지컬 클레아의 아슬아슬 로맨스!",카카오웹툰
44,44,588,꽃은 춤추고 바람은 노래한다,"상행,라넬라",일,로판,,"누구나 선망하는 화려한 삶을 살았지만
젋은 나이에 병으로 죽은 에르셀라.

그녀는 죽기 전 아들에게 제대로 된 어미가 되지 못한 것을 후회했다.
그런데 어쩐 일인지 3년 전으로 돌아왔다.

2회 차 인생을 살게 된 에르셀라.
이번에는 다정한 엄마가 되리라 다짐한다.

하지만 너무 늦은 것일까.

“이제 와서 이러시는 것은 불쾌감만 들게 할 뿐입니다.”

아들은 그녀를 밀어내기만 하고,

회귀 전 괜찮은 줄로만 알았던 남편과의 관계도 잘못되어 있었음을 깨닫게 되는데…",카카오웹툰
